text,label
"Render token gains 35% on GPU demand. AI compute narrative drives rally.",DIGITAL_ASSETS
"Bitcoin tests lower bollinger band. Oversold conditions may trigger bounce.",DIGITAL_ASSETS
"Toncoin drops 7% despite Telegram growth. User adoption fails to boost price.",DIGITAL_ASSETS
"BTC exchange outflows hit record high. HODLers moving coins to cold storage.",DIGITAL_ASSETS
"Aptos rallies 28% on Move adoption. Developer activity metrics improve.",DIGITAL_ASSETS
"Bitcoin fails to break 95000 resistance. Sellers defend key level aggressively.",DIGITAL_ASSETS
"Injective gains 45% on derivatives growth. DEX trading volume surges.",DIGITAL_ASSETS
"Asia-Pacific stocks trade mixed amid geopolitical tensions. Regional markets diverge on local factors.",MARKET_MOVEMENT
"Dow Jones rises 200 points on earnings optimism. Blue chips lead market higher.",MARKET_MOVEMENT
"S&P 500 closes at record high. Broad rally lifts benchmark index.",MARKET_MOVEMENT
"Nasdaq falls 1.5% as tech sells off. Growth stocks face renewed pressure.",MARKET_MOVEMENT
"European markets open lower on weak data. German manufacturing disappoints expectations.",MARKET_MOVEMENT
"Asian stocks decline on China slowdown fears. Regional indices follow Wall Street lower.",MARKET_MOVEMENT
"FTSE 100 drops 80 points on Brexit concerns. UK stocks underperform peers.",MARKET_MOVEMENT
"Nikkei jumps 2% on yen weakness. Export stocks rally on currency moves.",MARKET_MOVEMENT
"Shanghai Composite falls 1.2% on property worries. Real estate sector drags index.",MARKET_MOVEMENT
"Hang Seng drops 3% on tech crackdown news. Chinese ADRs selloff spreads.",MARKET_MOVEMENT
"DAX reaches new all-time high. German stocks outperform on export strength.",MARKET_MOVEMENT
"KOSPI declines 0.8% on chip inventory concerns. Samsung leads market lower.",MARKET_MOVEMENT
"ASX 200 gains 0.5% on mining strength. Resource stocks support Australian market.",MARKET_MOVEMENT
"European stocks rally on ECB rate hopes. Doves gain influence on council.",MARKET_MOVEMENT
"US futures point to higher open. Premarket gains follow Asian session strength.",MARKET_MOVEMENT
"Markets tumble on recession fears. Global selloff accelerates into close.",MARKET_MOVEMENT
"Stocks recover losses in afternoon trading. Dip buyers emerge at support.",MARKET_MOVEMENT
"Wall Street ends flat ahead of Fed. Traders await policy guidance.",MARKET_MOVEMENT
"Asian markets extend gains on China stimulus hopes. Policy optimism lifts sentiment.",MARKET_MOVEMENT
"MSCI Emerging Markets index falls 2%. Dollar strength pressures developing economies.",MARKET_MOVEMENT
"Russell 2000 surges 3% on rate cut bets. Small caps outperform large caps.",MARKET_MOVEMENT
"European bourses close mixed. Regional divergence on economic data.",MARKET_MOVEMENT
"Markets pare gains into close. Late selling trims early advances.",MARKET_MOVEMENT
"Stocks open sharply lower on earnings miss. Tech giants disappoint investors.",MARKET_MOVEMENT
"Indices whipsaw on volatile trading day. Bulls and bears battle for control.",MARKET_MOVEMENT
"Markets drift lower in thin trading. Holiday week reduces participation.",MARKET_MOVEMENT
"Equities surge on soft landing optimism. Goldilocks scenario gains traction.",MARKET_MOVEMENT
"Stocks plunge on banking sector stress. Financial contagion fears resurface.",MARKET_MOVEMENT
"Markets rally into month end. Window dressing lifts major indices.",MARKET_MOVEMENT
"Asian session sees broad-based selling. Risk-off mood dominates overnight trading.",MARKET_MOVEMENT
"Stocks climb wall of worry higher. Resilience surprises bearish investors.",MARKET_MOVEMENT
"Markets selloff on geopolitical shock. Flight to safety accelerates.",MARKET_MOVEMENT
"Indices rebound from oversold levels. Technical bounce attracts buyers.",MARKET_MOVEMENT
"Stocks trade in tight range. Consolidation ahead of key events.",MARKET_MOVEMENT
"Markets end week on positive note. Friday rally caps strong five days.",MARKET_MOVEMENT
"Global equities decline for third day. Selling momentum builds across regions.",MARKET_MOVEMENT
"Stocks jump on better-than-expected jobs data. Labor market strength lifts sentiment.",MARKET_MOVEMENT
"Markets close at session highs. Buying accelerates into final hour.",MARKET_MOVEMENT
"Asian stocks fall on China data miss. Manufacturing PMI disappoints markets.",MARKET_MOVEMENT
"European markets gain on energy sector rally. Oil stocks lead advances.",MARKET_MOVEMENT
"Trump threatens 100% tariff on Canadian goods. Trade tensions escalate with neighbor.",GEO_FINANCIAL
"Biden announces new China chip restrictions. Tech export controls tighten further.",GEO_FINANCIAL
"EU retaliates with tariffs on US products. Trade war expands across Atlantic.",GEO_FINANCIAL
"China threatens rare earth export curbs. Strategic materials become trade weapon.",GEO_FINANCIAL
"Trump proposes universal 10% tariff on imports. Protectionist policy gains momentum.",GEO_FINANCIAL
"Mexico faces 25% tariff threat over border. Migration issue drives trade policy.",GEO_FINANCIAL
"India raises duties on US agricultural products. Retaliatory measures take effect.",GEO_FINANCIAL
"Trump warns of 200% tariff on European cars. Auto sector faces trade risk.",GEO_FINANCIAL
"China imposes sanctions on US defense firms. Geopolitical tensions intensify.",GEO_FINANCIAL
"Biden extends Trump-era China tariffs. Bipartisan support for trade restrictions.",GEO_FINANCIAL
"EU threatens digital services tax retaliation. Tech giants caught in crossfire.",GEO_FINANCIAL
"Trump demands trade deal renegotiation with allies. USMCA review proposed.",GEO_FINANCIAL
"South Korea faces US tariff pressure on steel. Quota limits may tighten.",GEO_FINANCIAL
"China restricts critical mineral exports. Supply chain concerns mount globally.",GEO_FINANCIAL
"Trump targets Vietnam with currency manipulation label. Trade deficit drives action.",GEO_FINANCIAL
"EU imposes carbon border tax on imports. Climate policy becomes trade issue.",GEO_FINANCIAL
"India-China border tensions impact trade flows. Bilateral commerce disrupted.",GEO_FINANCIAL
"Trump threatens Japan with auto tariffs. Trade surplus targeted for reduction.",GEO_FINANCIAL
"Brazil faces US ethanol tariff increase. Agricultural trade dispute escalates.",GEO_FINANCIAL
"China halts Australian wine imports. Diplomatic row affects exporters.",GEO_FINANCIAL
"Yen weakens past 160 against dollar. Intervention concerns grow in Tokyo.",GEO_FINANCIAL
"Euro falls to parity with dollar. Currency weakness reflects rate divergence.",GEO_FINANCIAL
"Rupee hits record low of 85 per dollar. RBI intervention fails to stem decline.",GEO_FINANCIAL
"Yuan depreciation accelerates past 7.3. PBOC allows managed weakness.",GEO_FINANCIAL
"Sterling crashes 3% on political turmoil. UK currency faces confidence crisis.",GEO_FINANCIAL
"Swiss franc surges as safe haven demand spikes. Global uncertainty boosts currency.",GEO_FINANCIAL
"Turkish lira collapses 15% in single day. Currency crisis deepens on policy confusion.",GEO_FINANCIAL
"Dollar index breaks above 110. Greenback strength pressures global markets.",GEO_FINANCIAL
"Peso weakens sharply on nearshoring uncertainty. Mexico currency volatile on tariff threats.",GEO_FINANCIAL
"Australian dollar falls on China demand concerns. Commodity currency underperforms.",GEO_FINANCIAL
"Oil surges 5% on OPEC supply cut. Production reduction exceeds expectations.",GEO_FINANCIAL
"Crude drops below 70 on demand fears. Recession concerns weigh on energy.",GEO_FINANCIAL
"Natural gas spikes 20% on cold forecast. Winter demand expectations surge.",GEO_FINANCIAL
"Brent crude rallies on Middle East tensions. Geopolitical premium returns to oil.",GEO_FINANCIAL
"Oil falls 8% as strategic reserves released. Government action caps price gains.",GEO_FINANCIAL
"WTI crude hits 100 per barrel. Supply disruptions drive energy higher.",GEO_FINANCIAL
"Gas prices surge as pipeline shut for repairs. Infrastructure issues tighten supply.",GEO_FINANCIAL
"Oil tumbles on surprise inventory build. Demand destruction fears resurface.",GEO_FINANCIAL
"Energy stocks rally on crude price strength. Sector outperforms broader market.",GEO_FINANCIAL
"Gasoline futures jump ahead of driving season. Summer demand expectations rise.",GEO_FINANCIAL
"Gold hits record 2500 per ounce. Safe haven demand drives precious metal.",GEO_FINANCIAL
"Silver surges 8% on industrial demand outlook. Solar panel growth supports prices.",GEO_FINANCIAL
"Copper rallies on China stimulus optimism. Base metals gain on demand hopes.",GEO_FINANCIAL
"Gold falls as dollar strength pressures metals. Inverse correlation weighs on prices.",GEO_FINANCIAL
"Platinum jumps on hydrogen economy potential. Fuel cell catalyst demand rising.",GEO_FINANCIAL
"Wheat prices spike on Black Sea export disruption. Food security concerns mount.",MACRO_ECONOMIC
"Corn futures rally on drought conditions. US crop outlook deteriorates.",MACRO_ECONOMIC
"Soybean prices surge on China buying. Agricultural exports strengthen.",MACRO_ECONOMIC
"Coffee hits 10-year high on Brazil frost. Supply shock lifts commodity.",MACRO_ECONOMIC
"Cocoa prices double on West African disease. Chocolate input costs soar.",MACRO_ECONOMIC
"Sugar rallies on India export restrictions. Policy changes tighten global supply.",MACRO_ECONOMIC
"Copper falls on China property slowdown. Construction demand weakens.",MACRO_ECONOMIC
"Aluminum surges on European smelter closures. Energy costs force production cuts.",MACRO_ECONOMIC
"Iron ore drops on steel demand concerns. Construction activity slows in China.",MACRO_ECONOMIC
"Lithium prices crash 50% on supply glut. Battery metal oversupply weighs.",MACRO_ECONOMIC
"US GDP grows 3.2% beating expectations. Consumer spending drives expansion.",MACRO_ECONOMIC
"China Q3 growth slows to 4.5%. Property sector drag intensifies.",MACRO_ECONOMIC
"Germany enters technical recession. Two consecutive quarters of contraction confirmed.",MACRO_ECONOMIC
"UK economy stagnates with zero growth. Stagflation concerns persist.",MACRO_ECONOMIC
"Japan GDP rebounds 2.1% on tourism. Inbound visitors boost services sector.",MACRO_ECONOMIC
"India maintains 7% growth momentum. Domestic demand remains resilient.",MACRO_ECONOMIC
"Brazil economy contracts 0.5% in Q2. Fiscal concerns weigh on outlook.",MACRO_ECONOMIC
"US jobless claims fall to 210000. Labor market strength continues.",MACRO_ECONOMIC
"Eurozone unemployment drops to record low. Labor shortages persist across region.",MACRO_ECONOMIC
"China youth unemployment hits 20%. Structural issues concern policymakers.",MACRO_ECONOMIC
"Fed officials signal pause in rate hikes. Data dependency emphasized.",MACRO_ECONOMIC
"ECB hawks push for more tightening. Inflation concerns dominate debate.",MACRO_ECONOMIC
"BOJ hints at yield curve control tweak. Policy normalization speculation rises.",MACRO_ECONOMIC
"RBI holds rates steady fifth meeting. Inflation within target supports pause.",MACRO_ECONOMIC
"PBOC cuts lending rates to support growth. Monetary easing continues in China.",MACRO_ECONOMIC
"US consumer confidence falls sharply. Sentiment weakens on price pressures.",MACRO_ECONOMIC
"Manufacturing PMI contracts for sixth month. Factory activity remains weak.",MACRO_ECONOMIC
"Services PMI expands strongly at 55. Consumer spending supports services sector.",MACRO_ECONOMIC
"Housing starts fall 10% as rates bite. Residential construction slows sharply.",MACRO_ECONOMIC
"Retail sales exceed expectations rising 0.7%. Consumer resilience surprises economists.",MACRO_ECONOMIC
"Personal savings rate drops to 3.5%. Households draw down buffers.",MACRO_ECONOMIC
"Credit card delinquencies rise to 3%. Consumer stress signals emerge.",MACRO_ECONOMIC
"Auto loan defaults increase sharply. Vehicle financing stress spreads.",MACRO_ECONOMIC
"Mortgage applications fall to 25-year low. High rates freeze housing market.",MACRO_ECONOMIC
"Business investment declines 2.1%. Capex pullback on uncertainty.",MACRO_ECONOMIC
